name,aeroplane,bicycle,bird,boat,bottle,bus,car,chair,cow,diningtable,horse,motorbike,person,train
5068,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5071,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5072,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5073,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5077,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5079,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5085,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5086,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5090,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5093,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5094,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5102,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5107,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5108,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5110,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5111,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5114,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5116,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5122,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5124,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5128,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5129,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5130,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5134,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5135,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5136,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5138,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5144,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5146,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5150,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5156,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5171,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5173,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5175,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5181,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5189,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5191,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5195,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5199,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5202,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5208,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5209,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5212,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5214,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5215,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5217,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5219,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5220,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5229,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5230,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5236,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5239,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5242,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5245,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5246,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5248,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5253,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5257,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5258,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5259,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5260,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5262,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5264,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5267,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5268,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5269,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5273,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5278,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5281,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5283,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5285,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5290,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5298,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5304,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5305,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5310,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5311,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5314,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5315,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5318,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5320,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5325,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5326,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5328,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5331,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5337,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5338,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5340,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5343,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5344,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5345,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5350,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5351,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5358,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5367,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5368,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5369,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5370,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5371,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5373,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5374,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5378,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5383,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5384,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5385,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5387,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5388,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5389,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5391,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5404,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5405,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5406,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5410,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5413,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5414,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5417,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5418,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5419,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5420,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5421,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5423,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5424,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5429,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5430,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5431,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5436,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5438,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5439,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5440,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5441,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5448,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5450,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5451,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5457,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5461,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5465,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5467,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5471,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5475,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5478,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5481,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5483,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5485,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5486,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5487,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5489,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5496,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5499,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5507,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5508,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5509,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5511,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5514,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5521,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5522,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5527,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5530,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5536,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5541,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5542,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5544,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5547,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5549,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5550,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5552,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5554,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5566,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5568,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5574,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5576,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5577,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5582,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5583,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5584,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5585,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5588,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5591,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5592,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5593,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5599,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5600,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5603,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5606,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5608,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5609,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5611,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5614,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5615,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5620,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5625,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5629,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5631,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5636,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5637,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5639,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5640,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5645,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5647,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5648,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5652,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5653,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5654,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5655,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5658,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5660,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5662,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5669,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5672,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5674,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5679,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5680,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5685,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5686,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5695,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5699,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5700,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5701,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5702,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5704,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5705,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5710,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5713,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5714,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5716,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5718,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5719,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5728,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5729,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5730,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5731,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5732,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5735,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5736,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5738,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5740,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5741,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5742,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5747,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5749,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5756,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5757,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5760,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5764,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5765,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5768,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5773,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5780,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5781,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5782,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5783,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5784,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5786,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5788,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5790,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5791,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5803,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5805,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5806,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5811,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5815,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5818,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5824,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5825,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5826,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5828,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5830,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5831,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5839,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5840,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5841,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5843,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5851,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5853,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5854,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5859,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5860,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5861,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5863,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5868,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5877,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5878,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5881,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5884,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5885,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5889,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5893,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5895,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5903,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5905,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5906,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5908,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5909,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5910,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5911,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5912,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5914,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5918,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5919,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5920,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5928,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5930,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5938,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5940,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5951,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5952,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5961,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5963,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5971,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5975,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5979,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5981,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5983,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5989,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5990,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5995,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5996,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6004,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6005,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6009,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6011,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6012,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6018,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6023,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6025,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6028,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6030,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6033,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6035,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6038,0,0,0,0,0,0,1,0,0,0,0,1,1,0
6043,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6046,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6055,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6058,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6062,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6067,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6071,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6073,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6078,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6079,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6091,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6095,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6096,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6097,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6098,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6103,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6108,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6111,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6117,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6123,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6128,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6129,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6133,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6134,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6135,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6140,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6141,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6146,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6148,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6150,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6151,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6153,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6156,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6161,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6162,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6166,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6170,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6172,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6175,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6176,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6177,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6180,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6181,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6184,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6187,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6198,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6202,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6203,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6206,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6208,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6212,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6215,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6216,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6218,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6220,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6221,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6222,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6223,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6224,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6225,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6229,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6233,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6235,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6236,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6240,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6241,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6243,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6249,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6250,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6254,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6258,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6261,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6264,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6272,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6275,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6276,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6277,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6279,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6282,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6284,0,0,0,0,0,0,0,0,0,0,0,0,1,0
